area_fips,industry_code,agglvl_code,size_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay
C4042,53,44,0,247.0,993.0,51762362.0,14608390.0,262671.0,1002.0,52110.0
C4058,53,44,0,127.0,437.0,20634026.0,10344487.0,45502.0,908.0,47217.0
C4066,53,44,0,72.0,252.0,11487453.0,2890873.0,31730.0,875.0,45510.0
C4090,53,44,0,3432.0,17558.0,1186985164.0,161106882.0,6465311.0,1300.0,67605.0
C4098,53,44,0,107.0,525.0,23091264.0,5067370.0,139211.0,846.0,44011.0
C4106,53,44,0,180.0,919.0,33267473.0,22194620.0,134195.0,696.0,36216.0
C4110,53,44,0,475.0,1227.0,49650043.0,35717199.0,145556.0,778.0,40459.0
C4114,53,44,0,114.0,389.0,13461333.0,4693379.0,47074.0,665.0,34575.0
C4118,53,44,0,2898.0,18941.0,1060713931.0,251079605.0,3056083.0,1077.0,56001.0
C4142,53,44,0,535.0,2091.0,96880469.0,71837255.0,1486249.0,891.0,46341.0
C4150,53,44,0,460.0,1912.0,112996000.0,16621900.0,603802.0,1136.0,59088.0
C4154,53,44,0,658.0,2884.0,145065454.0,45123411.0,1266668.0,967.0,50296.0
C4162,53,44,0,3006.0,12070.0,836088966.0,443160760.0,2203970.0,1332.0,69268.0
C4166,53,44,0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
C4170,53,44,0,2949.0,16262.0,1028187268.0,183754927.0,4063531.0,1216.0,63227.0
C4174,53,44,0,6816.0,29191.0,2180162739.0,265248833.0,10186154.0,1436.0,74685.0
C4186,53,44,0,8164.0,39444.0,4539320993.0,372080312.0,14103073.0,2213.0,115084.0
C4190,53,44,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
C4194,53,44,0,3031.0,14922.0,1602915273.0,132625394.0,5089395.0,2066.0,107421.0
C4198,53,44,0,1190.0,11854.0,345150917.0,91916703.0,2244112.0,560.0,29118.0
C4202,53,44,0,516.0,1611.0,78953856.0,14839666.0,493775.0,943.0,49022.0
C4210,53,44,0,397.0,1317.0,75069889.0,11908534.0,427055.0,1096.0,57004.0
C4214,53,44,0,309.0,780.0,45018338.0,21565231.0,194989.0,1109.0,57691.0
C4220,53,44,0,787.0,3119.0,180659025.0,28061963.0,946947.0,1114.0,57930.0
C4222,53,44,0,692.0,3175.0,204808718.0,29483640.0,1090765.0,1241.0,64512.0
C4234,53,44,0,553.0,2583.0,137095669.0,32937783.0,398262.0,1021.0,53080.0
C4254,53,44,0,398.0,1822.0,91367060.0,21796985.0,860204.0,964.0,50142.0
C4266,53,44,0,5296.0,36973.0,3051847645.0,1785047368.0,16956905.0,1587.0,82543.0
C4268,53,44,0,330.0,1257.0,75790687.0,11897787.0,108707.0,1160.0,60303.0
C4270,53,44,0,103.0,309.0,10660611.0,2929012.0,23219.0,663.0,34482.0
C4310,53,44,0,80.0,191.0,6757581.0,2536657.0,20248.0,682.0,35442.0
C4330,53,44,0,119.0,431.0,17437553.0,3895667.0,73603.0,777.0,40427.0
C4334,53,44,0,569.0,2837.0,132162065.0,28381357.0,410490.0,896.0,46588.0
C4342,53,44,0,88.0,339.0,13058726.0,3132339.0,89489.0,741.0,38512.0
C4358,53,44,0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
C4362,53,44,0,410.0,0.0,0.0,0.0,0.0,0.0,0.0
C4378,53,44,0,259.0,1602.0,86432650.0,19881038.0,321021.0,1038.0,53959.0
C4390,53,44,0,306.0,1468.0,73295383.0,25019800.0,242259.0,960.0,49920.0
C4406,53,44,0,635.0,3686.0,178875368.0,135933262.0,1382849.0,933.0,48534.0
C4410,53,44,0,212.0,0.0,0.0,0.0,0.0,0.0,0.0
C4414,53,44,0,528.0,2602.0,138873962.0,44686823.0,1513507.0,1026.0,53369.0
C4418,53,44,0,623.0,2942.0,127560640.0,39275112.0,452721.0,834.0,43361.0
C4422,53,44,0,114.0,421.0,15229740.0,4362082.0,94458.0,695.0,36139.0
C4430,53,44,0,166.0,1018.0,47896460.0,12030564.0,385103.0,905.0,47038.0
C4442,53,44,0,141.0,509.0,23827246.0,5046476.0,58708.0,901.0,46827.0
C4470,53,44,0,625.0,3298.0,186061206.0,28768681.0,1261413.0,1085.0,56414.0
C4494,53,44,0,46.0,228.0,8403052.0,3525214.0,45048.0,708.0,36829.0
C4506,53,44,0,603.0,3421.0,175752543.0,43798939.0,1559308.0,988.0,51373.0
C4522,53,44,0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
C4530,53,44,0,6321.0,28302.0,1633597195.0,260197282.0,2374678.0,1110.0,57721.0
C4546,53,44,0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
C4550,53,44,0,154.0,730.0,31113860.0,8046161.0,164946.0,819.0,42612.0
C4554,53,44,0,173.0,431.0,20865547.0,4046104.0,27726.0,931.0,48403.0
C4578,53,44,0,550.0,3083.0,170305626.0,34003053.0,828336.0,1062.0,55237.0
C4582,53,44,0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
C4594,53,44,0,306.0,2296.0,165974529.0,79025825.0,1506942.0,1390.0,72296.0
C4606,53,44,0,1266.0,6399.0,347334642.0,61435947.0,1273818.0,1044.0,54280.0
C4614,53,44,0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0
C4622,53,44,0,234.0,0.0,0.0,0.0,0.0,0.0,0.0
C4634,53,44,0,362.0,1197.0,61878205.0,12378233.0,235949.0,994.0,51702.0
C4652,53,44,0,1267.0,7593.0,537315900.0,320192202.0,4579201.0,1361.0,70765.0
C4654,53,44,0,164.0,593.0,24098692.0,7322832.0,248760.0,782.0,40673.0
C4666,53,44,0,164.0,988.0,42366520.0,12850445.0,169261.0,825.0,42881.0
C4670,53,44,0,418.0,1668.0,99592831.0,14558236.0,562337.0,1149.0,59723.0
C4702,53,44,0,123.0,583.0,29618943.0,6759180.0,98410.0,976.0,50775.0
C4722,53,44,0,86.0,316.0,16151156.0,9914000.0,191250.0,983.0,51125.0
C4726,53,44,0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0
C4730,53,44,0,325.0,1315.0,61673619.0,11764132.0,486366.0,902.0,46897.0
C4738,53,44,0,285.0,0.0,0.0,0.0,0.0,0.0,0.0
C4746,53,44,0,65.0,237.0,8906998.0,7840883.0,56837.0,724.0,37648.0
C4758,53,44,0,130.0,424.0,18337939.0,5547811.0,87306.0,831.0,43233.0
C4790,53,44,0,8352.0,0.0,0.0,0.0,0.0,0.0,0.0
C4794,53,44,0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
C4806,53,44,0,117.0,621.0,25570922.0,7441154.0,304882.0,791.0,41149.0
C4814,53,44,0,89.0,466.0,20215067.0,6871136.0,70270.0,834.0,43380.0
C4826,53,44,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
C4830,53,44,0,176.0,1065.0,38570781.0,34296024.0,422772.0,696.0,36203.0
C4854,53,44,0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
C4862,53,44,0,638.0,3825.0,166296310.0,61709898.0,1224850.0,836.0,43475.0
C4866,53,44,0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
C4870,53,44,0,113.0,604.0,27648630.0,6905964.0,228568.0,881.0,45789.0
C4890,53,44,0,713.0,2959.0,157070423.0,76444296.0,534512.0,1021.0,53087.0
C4902,53,44,0,144.0,489.0,24586535.0,4671395.0,63959.0,967.0,50288.0
C4918,53,44,0,681.0,0.0,0.0,0.0,0.0,0.0,0.0
C4934,53,44,0,704.0,2882.0,228618351.0,49202569.0,1604866.0,1525.0,79317.0
C4942,53,44,0,193.0,836.0,34219855.0,26895527.0,227047.0,788.0,40953.0
C4962,53,44,0,312.0,1820.0,98845424.0,20970424.0,701982.0,1044.0,54303.0
C4966,53,44,0,419.0,2010.0,89893225.0,22125727.0,546547.0,860.0,44732.0
C4970,53,44,0,132.0,589.0,34734969.0,5129478.0,219024.0,1134.0,58948.0
C4974,53,44,0,164.0,630.0,22035353.0,5425906.0,210120.0,673.0,34977.0
C1018,72,44,0,378.0,6949.0,134030863.0,69532903.0,872301.0,371.0,19289.0
C1038,72,44,0,461.0,4886.0,61785123.0,34207433.0,1057542.0,243.0,12646.0
C1042,72,44,0,1574.0,24999.0,484812171.0,253493435.0,4254835.0,373.0,19394.0
C1050,72,44,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
C1054,72,44,0,245.0,3111.0,63847110.0,60911779.0,1455829.0,395.0,20520.0
C1058,72,44,0,2161.0,28033.0,756162945.0,396329854.0,12934807.0,519.0,26974.0
C1074,72,44,0,1801.0,34007.0,760482538.0,636637511.0,3841698.0,430.0,22362.0
C1078,72,44,0,290.0,0.0,0.0,0.0,0.0,0.0,0.0
C1090,72,44,0,1816.0,25255.0,596219656.0,298437302.0,7935821.0,454.0,23608.0
C1102,72,44,0,291.0,4492.0,82370109.0,46166649.0,1107582.0,353.0,18338.0
C1110,72,44,0,601.0,0.0,0.0,0.0,0.0,0.0,0.0
C1118,72,44,0,241.0,3898.0,71338366.0,63116729.0,357464.0,352.0,18301.0
C1126,72,44,0,923.0,15343.0,422985763.0,385914329.0,7837224.0,530.0,27569.0
C1146,72,44,0,716.0,12098.0,288458581.0,135570618.0,2205843.0,459.0,23843.0
C1150,72,44,0,237.0,4507.0,80973570.0,41757614.0,591203.0,346.0,17968.0
C1154,72,44,0,552.0,8981.0,162731660.0,105232511.0,1249520.0,348.0,18119.0
C1164,72,44,0,224.0,2950.0,35143793.0,19834857.0,585241.0,229.0,11914.0
C1170,72,44,0,1386.0,22825.0,591966620.0,461350800.0,2181637.0,499.0,25935.0
C1202,72,44,0,492.0,0.0,0.0,0.0,0.0,0.0,0.0
C1206,72,44,0,13979.0,0.0,0.0,0.0,0.0,0.0,0.0
C1210,72,44,0,801.0,30401.0,1078502710.0,833841616.0,14214793.0,682.0,35476.0
C1222,72,44,0,411.0,7610.0,143313944.0,69374395.0,1051244.0,362.0,18833.0
C1226,72,44,0,1162.0,21622.0,399874166.0,237088248.0,2103574.0,356.0,18494.0
C1242,72,44,0,5108.0,106148.0,3004265307.0,1244927967.0,21361689.0,544.0,28303.0
C1254,72,44,0,1464.0,24568.0,590794250.0,234689417.0,6626700.0,462.0,24048.0
C1258,72,44,0,5694.0,92793.0,2426137238.0,1001218754.0,32604402.0,503.0,26146.0
C1262,72,44,0,336.0,5238.0,123402069.0,71006183.0,1282651.0,453.0,23561.0
C1270,72,44,0,1076.0,14167.0,511167125.0,276729720.0,14643948.0,694.0,36081.0
C1294,72,44,0,2055.0,32114.0,617342090.0,300550883.0,2972611.0,370.0,19224.0
C1298,72,44,0,230.0,3367.0,68900755.0,37375737.0,579817.0,393.0,20462.0
C1302,72,44,0,201.0,3895.0,76923128.0,40531300.0,947469.0,380.0,19748.0
C1314,72,44,0,773.0,0.0,0.0,0.0,0.0,0.0,0.0
C1322,72,44,0,235.0,4144.0,78385031.0,49208823.0,952584.0,364.0,18916.0
C1338,72,44,0,554.0,7742.0,189642173.0,179597423.0,1977632.0,471.0,24496.0
C1346,72,44,0,616.0,10048.0,286792167.0,258534624.0,6885307.0,549.0,28542.0
C1374,72,44,0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
C1378,72,44,0,525.0,7976.0,181889964.0,103539007.0,3457132.0,439.0,22804.0
C1382,72,44,0,2428.0,0.0,0.0,0.0,0.0,0.0,0.0
C1390,72,44,0,305.0,0.0,0.0,0.0,0.0,0.0,0.0
C1398,72,44,0,353.0,0.0,0.0,0.0,0.0,0.0,0.0
C1401,72,44,0,366.0,7968.0,162729549.0,98369503.0,1311129.0,393.0,20423.0
C1402,72,44,0,389.0,7361.0,145966544.0,75435868.0,988642.0,381.0,19830.0
C1410,72,44,0,195.0,2676.0,49858011.0,27465134.0,763159.0,358.0,18632.0
C1426,72,44,0,1622.0,29588.0,629775437.0,583918875.0,3351135.0,409.0,21285.0
C1446,72,44,0,11691.0,180931.0,5681775759.0,3020418497.0,76118033.0,604.0,31403.0
C1450,72,44,0,896.0,15416.0,420928545.0,233024033.0,3218764.0,525.0,27305.0
C1454,72,44,0,353.0,7205.0,139555753.0,79436233.0,1108212.0,372.0,19368.0
C1474,72,44,0,550.0,7451.0,182595983.0,171632754.0,1439573.0,471.0,24508.0
C1486,72,44,0,2486.0,29433.0,892461120.0,486805916.0,12192686.0,583.0,30322.0
C1518,72,44,0,763.0,14837.0,282282224.0,148782643.0,1897312.0,366.0,19026.0
C1526,72,44,0,348.0,7204.0,189206725.0,81792303.0,772439.0,505.0,26264.0
C1538,72,44,0,2712.0,41194.0,964244121.0,544502431.0,17324955.0,450.0,23408.0
C1550,72,44,0,340.0,6667.0,128048894.0,104622599.0,452213.0,369.0,19206.0
C1554,72,44,0,568.0,8324.0,221937974.0,127678599.0,1778891.0,513.0,26663.0
C1568,72,44,0,196.0,3557.0,75449787.0,36553325.0,1083077.0,408.0,21212.0
C1594,72,44,0,832.0,15714.0,293239268.0,156275483.0,2322704.0,359.0,18661.0
C1598,72,44,0,1836.0,32986.0,898155660.0,319680850.0,2560184.0,524.0,27228.0
C1602,72,44,0,215.0,4288.0,82854392.0,48867106.0,402207.0,372.0,19322.0
C1606,72,44,0,273.0,4863.0,92850946.0,60347040.0,819583.0,367.0,19095.0
C1618,72,44,0,157.0,2402.0,56807730.0,49224794.0,760711.0,455.0,23654.0
C1622,72,44,0,208.0,4036.0,82572535.0,69211725.0,1277995.0,393.0,20459.0
C1630,72,44,0,598.0,9170.0,172144656.0,153151639.0,1270030.0,361.0,18773.0
C1654,72,44,0,288.0,4079.0,75838218.0,42471048.0,998326.0,358.0,18592.0
C1658,72,44,0,559.0,0.0,0.0,0.0,0.0,0.0,0.0
C1662,72,44,0,455.0,7367.0,156800911.0,92602897.0,1880484.0,409.0,21284.0
C1670,72,44,0,2033.0,40734.0,1087185374.0,615315403.0,4850778.0,513.0,26690.0
C1674,72,44,0,5864.0,0.0,0.0,0.0,0.0,0.0,0.0
C1682,72,44,0,569.0,9628.0,239889281.0,99447722.0,1159457.0,479.0,24916.0
C1686,72,44,0,1236.0,24094.0,527201355.0,229875882.0,2172706.0,421.0,21881.0
C1694,72,44,0,231.0,4290.0,97301842.0,77850067.0,1250875.0,436.0,22679.0
C1698,72,44,0,20389.0,0.0,0.0,0.0,0.0,0.0,0.0
C1702,72,44,0,413.0,7321.0,169446218.0,69007626.0,1960337.0,445.0,23146.0
C1714,72,44,0,4774.0,90874.0,1946084117.0,960928173.0,15558350.0,412.0,21415.0
C1730,72,44,0,580.0,0.0,0.0,0.0,0.0,0.0,0.0
C1742,72,44,0,225.0,4244.0,77002796.0,35956103.0,269677.0,349.0,18143.0
C1746,72,44,0,4719.0,74254.0,1587044401.0,778588018.0,13923284.0,411.0,21373.0
C1766,72,44,0,467.0,8047.0,181900792.0,167623964.0,991843.0,435.0,22605.0
C1778,72,44,0,571.0,15136.0,329463786.0,155210012.0,3337198.0,419.0,21766.0
C1782,72,44,0,1564.0,31569.0,800458655.0,468524848.0,7056318.0,488.0,25356.0
C1786,72,44,0,442.0,9345.0,185076348.0,106068676.0,1184951.0,381.0,19804.0
C1790,72,44,0,1753.0,32883.0,643257047.0,418118796.0,3336804.0,376.0,19562.0
C1798,72,44,0,678.0,0.0,0.0,0.0,0.0,0.0,0.0
C1802,72,44,0,164.0,3427.0,68029502.0,36760037.0,345738.0,382.0,19850.0
C1814,72,44,0,4727.0,83753.0,1879532860.0,879132606.0,15183750.0,432.0,22441.0
C1858,72,44,0,1177.0,22613.0,481483718.0,235813945.0,3367823.0,409.0,21292.0
C1870,72,44,0,240.0,3227.0,69918274.0,65686380.0,1620058.0,417.0,21664.0
C1888,72,44,0,1027.0,20602.0,624911541.0,198090233.0,1264860.0,583.0,30333.0
C1906,72,44,0,208.0,3501.0,68973474.0,33101429.0,1165913.0,379.0,19700.0
C1910,72,44,0,16183.0,317545.0,8053751304.0,3524219016.0,53022568.0,488.0,25363.0
C1914,72,44,0,239.0,3801.0,72513437.0,41188643.0,359855.0,367.0,19076.0
C1918,72,44,0,155.0,1871.0,31065250.0,20761571.0,264946.0,319.0,16607.0
C1930,72,44,0,688.0,13272.0,350429069.0,140345561.0,2053536.0,508.0,26404.0
C1934,72,44,0,940.0,15235.0,295931042.0,232997942.0,2372214.0,374.0,19424.0
C1938,72,44,0,1686.0,32112.0,648320126.0,328550507.0,5335730.0,388.0,20189.0
C1946,72,44,0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
C1950,72,44,0,216.0,3620.0,68007710.0,43904549.0,588688.0,361.0,18787.0
C1966,72,44,0,1532.0,26425.0,612867106.0,243202585.0,1527803.0,446.0,23193.0
C1974,72,44,0,6832.0,124523.0,3695079978.0,1980445690.0,29029526.0,571.0,29674.0
C1978,72,44,0,1514.0,26284.0,597288486.0,510392283.0,3571047.0,437.0,22725.0
C1982,72,44,0,8203.0,134165.0,3212347512.0,1531947906.0,25619478.0,460.0,23943.0
C2002,72,44,0,333.0,5538.0,101597601.0,52215378.0,730603.0,353.0,18345.0
C2010,72,44,0,300.0,5636.0,126927374.0,83722223.0,2089640.0,433.0,22522.0
C2022,72,44,0,236.0,3864.0,69537126.0,62163306.0,578520.0,346.0,17995.0
C2026,72,44,0,757.0,11359.0,219259780.0,190947542.0,1359742.0,371.0,19303.0
C2050,72,44,0,1312.0,20182.0,484179407.0,373241151.0,2016012.0,461.0,23990.0
C2070,72,44,0,396.0,8974.0,236698203.0,106406622.0,3442023.0,507.0,26377.0
C2074,72,44,0,437.0,6610.0,113214522.0,75066284.0,741129.0,329.0,17128.0
C2094,72,44,0,252.0,3886.0,89616481.0,35683401.0,1219237.0,443.0,23060.0
C2106,72,44,0,271.0,5103.0,94471627.0,55353740.0,586670.0,356.0,18513.0
C2114,72,44,0,376.0,6322.0,121424097.0,67356216.0,684933.0,369.0,19207.0
C2130,72,44,0,186.0,2744.0,59286436.0,35732363.0,1051953.0,415.0,21605.0
C2134,72,44,0,1686.0,33856.0,627762322.0,337374214.0,4508821.0,357.0,18542.0
C2150,72,44,0,609.0,9995.0,175853189.0,100827785.0,2974812.0,338.0,17595.0
C2166,72,44,0,1009.0,13268.0,305732424.0,287032748.0,7320180.0,443.0,23042.0
C2178,72,44,0,647.0,12459.0,234071498.0,128787986.0,1343522.0,361.0,18788.0
C2182,72,44,0,222.0,3649.0,94065709.0,84926602.0,1863672.0,496.0,25779.0
C2202,72,44,0,575.0,10657.0,241364010.0,213743913.0,642961.0,436.0,22649.0
C2214,72,44,0,224.0,4171.0,80556339.0,70230822.0,379444.0,371.0,19315.0
C2218,72,44,0,797.0,14363.0,258281597.0,215690113.0,927185.0,346.0,17983.0
C2222,72,44,0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0
C2238,72,44,0,478.0,12865.0,353342206.0,131356428.0,2097497.0,528.0,27466.0
C2242,72,44,0,633.0,11908.0,229831411.0,127504384.0,1875630.0,371.0,19300.0
C2250,72,44,0,438.0,8561.0,150978432.0,104045299.0,615937.0,339.0,17635.0
C2252,72,44,0,308.0,5367.0,98179859.0,48644471.0,670437.0,352.0,18294.0
C2254,72,44,0,215.0,3428.0,56814484.0,38015171.0,472099.0,319.0,16572.0
C2266,72,44,0,942.0,17182.0,429951743.0,251284745.0,3377120.0,481.0,25023.0
C2290,72,44,0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
C2306,72,44,0,891.0,17146.0,328840952.0,174077263.0,1750679.0,369.0,19179.0
C2342,72,44,0,1740.0,29365.0,711804146.0,274869188.0,7858727.0,466.0,24240.0
C2346,72,44,0,189.0,3250.0,59004233.0,31019140.0,416251.0,349.0,18156.0
C2354,72,44,0,670.0,0.0,0.0,0.0,0.0,0.0,0.0
C2358,72,44,0,360.0,6633.0,152791915.0,69834757.0,535595.0,443.0,23036.0
C2390,72,44,0,204.0,3399.0,68025761.0,35742101.0,930053.0,385.0,20015.0
C2402,72,44,0,470.0,5642.0,157387369.0,85128199.0,3566563.0,536.0,27894.0
C2414,72,44,0,224.0,4086.0,71793576.0,57786378.0,217775.0,338.0,17570.0
C2422,72,44,0,259.0,4602.0,86931126.0,80428712.0,196264.0,363.0,18891.0
C2426,72,44,0,207.0,0.0,0.0,0.0,0.0,0.0,0.0
C2430,72,44,0,333.0,6852.0,162493487.0,97515170.0,1430630.0,456.0,23715.0
C2434,72,44,0,1760.0,36438.0,807124925.0,399356539.0,6102544.0,426.0,22151.0
C2442,72,44,0,206.0,2962.0,65898073.0,62329339.0,1599863.0,428.0,22250.0
C2450,72,44,0,238.0,3795.0,75536113.0,69303494.0,609307.0,383.0,19903.0
C2454,72,44,0,489.0,8382.0,181615362.0,114166669.0,1590989.0,417.0,21666.0
C2458,72,44,0,717.0,11700.0,217113396.0,143708632.0,1231287.0,357.0,18557.0
C2466,72,44,0,1627.0,29096.0,584997068.0,462538383.0,2078631.0,387.0,20106.0
C2478,72,44,0,386.0,7941.0,139042772.0,113907146.0,500199.0,337.0,17511.0
C2486,72,44,0,2084.0,37329.0,750008037.0,480173379.0,2871812.0,386.0,20092.0
C2502,72,44,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
C2506,72,44,0,938.0,27325.0,693363528.0,378970547.0,1156200.0,488.0,25374.0
C2518,72,44,0,523.0,8002.0,162945531.0,88111430.0,2384082.0,392.0,20363.0
C2522,72,44,0,312.0,5238.0,86406936.0,44555908.0,477319.0,317.0,16496.0
C2526,72,44,0,201.0,3585.0,78166045.0,32846739.0,934980.0,419.0,21806.0
C2542,72,44,0,1324.0,20847.0,466106233.0,230329405.0,6078085.0,430.0,22358.0
C2550,72,44,0,277.0,6695.0,141325990.0,63945189.0,806830.0,406.0,21108.0
C2554,72,44,0,2897.0,38089.0,965824883.0,592818078.0,15237994.0,488.0,25357.0
C2562,72,44,0,335.0,7233.0,128456325.0,89164866.0,291684.0,342.0,17759.0
C2586,72,44,0,679.0,11346.0,208932261.0,172690739.0,692223.0,354.0,18414.0
C2594,72,44,0,652.0,13027.0,352223647.0,190170395.0,1595026.0,520.0,27038.0
C2598,72,44,0,132.0,2286.0,38426338.0,22474490.0,198842.0,323.0,16811.0
C2614,72,44,0,273.0,3956.0,85527091.0,35107327.0,163956.0,416.0,21621.0
C2630,72,44,0,325.0,5598.0,120469034.0,66013064.0,811792.0,414.0,21518.0
C2638,72,44,0,467.0,6887.0,130184894.0,62310173.0,573996.0,364.0,18902.0
C2642,72,44,0,13961.0,0.0,0.0,0.0,0.0,0.0,0.0
C2658,72,44,0,675.0,0.0,0.0,0.0,0.0,0.0,0.0
C2662,72,44,0,1021.0,17595.0,367271597.0,174668958.0,2586525.0,401.0,20874.0
C2682,72,44,0,333.0,6366.0,117645472.0,110237203.0,584247.0,355.0,18481.0
C2690,72,44,0,4366.0,0.0,0.0,0.0,0.0,0.0,0.0
C2698,72,44,0,455.0,8078.0,172047090.0,148500114.0,881472.0,410.0,21297.0
C2706,72,44,0,282.0,3100.0,79830833.0,43058269.0,1356902.0,495.0,25749.0
C2710,72,44,0,219.0,4230.0,78723186.0,43507626.0,695005.0,358.0,18613.0
C2714,72,44,0,1287.0,21968.0,412231685.0,273837099.0,986127.0,361.0,18765.0
C2718,72,44,0,273.0,5342.0,106132881.0,47535718.0,433904.0,382.0,19867.0
C2726,72,44,0,3814.0,69046.0,1666523071.0,646808715.0,4213542.0,464.0,24136.0
C2734,72,44,0,416.0,8112.0,160895431.0,132326916.0,635556.0,381.0,19835.0
C2750,72,44,0,357.0,5766.0,103212461.0,69085370.0,671221.0,344.0,17900.0
C2762,72,44,0,276.0,0.0,0.0,0.0,0.0,0.0,0.0
C2774,72,44,0,409.0,0.0,0.0,0.0,0.0,0.0,0.0
C2778,72,44,0,289.0,3620.0,57187741.0,32616924.0,812715.0,304.0,15800.0
C2786,72,44,0,290.0,5444.0,106311291.0,63341247.0,766599.0,376.0,19528.0
C2790,72,44,0,384.0,6994.0,132035618.0,79190960.0,662129.0,363.0,18880.0
C2798,72,44,0,675.0,17999.0,846687694.0,674218472.0,6868464.0,905.0,47040.0
C2802,72,44,0,649.0,11623.0,232503641.0,124170932.0,1893685.0,385.0,20004.0
C2810,72,44,0,211.0,3229.0,60316252.0,38395450.0,459859.0,359.0,18681.0
C2814,72,44,0,4280.0,0.0,0.0,0.0,0.0,0.0,0.0
C2842,72,44,0,598.0,9606.0,234419137.0,223842154.0,1973652.0,469.0,24402.0
C2866,72,44,0,784.0,15270.0,278971929.0,147517885.0,1818869.0,351.0,18270.0
C2870,72,44,0,575.0,0.0,0.0,0.0,0.0,0.0,0.0
C2874,72,44,0,540.0,6623.0,184419961.0,94562488.0,3111932.0,535.0,27844.0
C2894,72,44,0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0
C2902,72,44,0,196.0,3993.0,68643134.0,38955765.0,367071.0,331.0,17189.0
C2910,72,44,0,350.0,6036.0,105505302.0,71366161.0,580819.0,336.0,17479.0
C2918,72,44,0,1136.0,18680.0,347860934.0,173330032.0,1666605.0,358.0,18622.0
C2920,72,44,0,478.0,9065.0,167378715.0,89435316.0,1130101.0,355.0,18465.0
C2934,72,44,0,541.0,0.0,0.0,0.0,0.0,0.0,0.0
C2942,72,44,0,369.0,8851.0,208022982.0,84474703.0,1525440.0,452.0,23502.0
C2946,72,44,0,1111.0,20159.0,418246956.0,174870066.0,1053455.0,399.0,20747.0
C2954,72,44,0,1081.0,17554.0,371364487.0,188496013.0,4757054.0,407.0,21156.0
C2962,72,44,0,821.0,13563.0,270611536.0,145331347.0,2138912.0,384.0,19953.0
C2970,72,44,0,440.0,9764.0,178362783.0,96846306.0,1080675.0,351.0,18267.0
C2974,72,44,0,312.0,6949.0,132716232.0,116638883.0,792513.0,367.0,19098.0
C2982,72,44,0,4957.0,216830.0,7871753544.0,5990698696.0,88472428.0,698.0,36304.0
C2994,72,44,0,322.0,5903.0,109663979.0,72215458.0,1102506.0,357.0,18578.0
C3002,72,44,0,230.0,4654.0,83309823.0,70397546.0,734053.0,344.0,17900.0
C3014,72,44,0,238.0,3439.0,67396852.0,35732323.0,926732.0,377.0,19597.0
C3030,72,44,0,148.0,2546.0,50294468.0,47817603.0,245051.0,380.0,19752.0
C3034,72,44,0,231.0,3458.0,85366152.0,47168334.0,906219.0,475.0,24684.0
C3046,72,44,0,1220.0,24211.0,515316143.0,283853590.0,3610355.0,409.0,21285.0
C3062,72,44,0,213.0,4090.0,76222435.0,39857410.0,566203.0,358.0,18638.0
C3070,72,44,0,785.0,13498.0,251237978.0,134286915.0,932844.0,358.0,18613.0
C3078,72,44,0,1681.0,29157.0,601925812.0,340930853.0,3330436.0,397.0,20645.0
C3086,72,44,0,213.0,4524.0,73540105.0,68052279.0,195688.0,313.0,16256.0
C3098,72,44,0,463.0,8480.0,161144972.0,85201083.0,898139.0,365.0,19003.0
C3102,72,44,0,231.0,3018.0,69252777.0,66327399.0,670354.0,441.0,22950.0
C3108,72,44,0,31217.0,505690.0,15420898837.0,4985143756.0,137892824.0,586.0,30495.0
C3114,72,44,0,2822.0,0.0,0.0,0.0,0.0,0.0,0.0
C3118,72,44,0,735.0,0.0,0.0,0.0,0.0,0.0,0.0
C3134,72,44,0,486.0,8701.0,165462317.0,79811144.0,893273.0,366.0,19016.0
C3142,72,44,0,521.0,9231.0,169568524.0,92803159.0,932457.0,353.0,18370.0
C3146,72,44,0,223.0,3309.0,81310390.0,31299727.0,979491.0,473.0,24576.0
C3154,72,44,0,1660.0,26103.0,539229395.0,338944243.0,3269617.0,397.0,20658.0
C3170,72,44,0,938.0,14102.0,361858893.0,204503554.0,2911446.0,493.0,25660.0
C3174,72,44,0,199.0,3752.0,66659243.0,45140966.0,648269.0,342.0,17768.0
